t_over_theta,goupillaud,series,transfer_shifted
6.540000000000e+00,1.262961052720e-02,1.262961052720e-02,1.262961052720e-02
6.545000000000e+00,1.256662065843e-02,1.256662065843e-02,1.256662065843e-02
6.550000000000e+00,1.250394492482e-02,1.250394492482e-02,1.250394492482e-02
6.555000000000e+00,1.244158176099e-02,1.244158176099e-02,1.244158176099e-02
6.560000000000e+00,1.237952960930e-02,1.237952960930e-02,1.237952960930e-02
6.565000000000e+00,1.231778691980e-02,1.231778691980e-02,1.231778691980e-02
6.570000000000e+00,1.225635215023e-02,1.225635215023e-02,1.225635215023e-02
6.575000000000e+00,1.219522376596e-02,1.219522376596e-02,1.219522376596e-02
6.580000000000e+00,1.213440023994e-02,1.213440023994e-02,1.213440023994e-02
6.585000000000e+00,1.207388005271e-02,1.207388005271e-02,1.207388005271e-02
6.590000000000e+00,1.201366169233e-02,1.201366169233e-02,1.201366169233e-02
6.595000000000e+00,1.195374365434e-02,1.195374365434e-02,1.195374365434e-02
6.600000000000e+00,1.189412444177e-02,1.189412444177e-02,1.189412444177e-02
6.605000000000e+00,1.183480256503e-02,1.183480256503e-02,1.183480256503e-02
6.610000000000e+00,1.177577654195e-02,1.177577654195e-02,1.177577654195e-02
6.615000000000e+00,1.171704489772e-02,1.171704489772e-02,1.171704489772e-02
6.620000000000e+00,1.165860616482e-02,1.165860616482e-02,1.165860616482e-02
6.625000000000e+00,1.160045888304e-02,1.160045888304e-02,1.160045888304e-02
6.630000000000e+00,1.154260159940e-02,1.154260159940e-02,1.154260159940e-02
6.635000000000e+00,1.148503286814e-02,1.148503286814e-02,1.148503286814e-02
6.640000000000e+00,1.142775125071e-02,1.142775125071e-02,1.142775125071e-02
6.645000000000e+00,1.137075531565e-02,1.137075531565e-02,1.137075531565e-02
6.650000000000e+00,1.131404363867e-02,1.131404363867e-02,1.131404363867e-02
6.655000000000e+00,1.125761480251e-02,1.125761480251e-02,1.125761480251e-02
6.660000000000e+00,1.120146739699e-02,1.120146739699e-02,1.120146739699e-02
6.665000000000e+00,1.114560001892e-02,1.114560001892e-02,1.114560001892e-02
6.670000000000e+00,1.109001127209e-02,1.109001127209e-02,1.109001127209e-02
6.675000000000e+00,1.103469976724e-02,1.103469976724e-02,1.103469976724e-02
6.680000000000e+00,1.097966412200e-02,1.097966412200e-02,1.097966412200e-02
6.685000000000e+00,1.092490296090e-02,1.092490296090e-02,1.092490296090e-02
6.690000000000e+00,1.087041491530e-02,1.087041491530e-02,1.087041491530e-02
6.695000000000e+00,1.081619862337e-02,1.081619862337e-02,1.081619862337e-02
6.700000000000e+00,1.076225273004e-02,1.076225273004e-02,1.076225273004e-02
6.705000000000e+00,1.070857588701e-02,1.070857588701e-02,1.070857588701e-02
6.710000000000e+00,1.065516675268e-02,1.065516675268e-02,1.065516675268e-02
6.715000000000e+00,1.060202399212e-02,1.060202399212e-02,1.060202399212e-02
6.720000000000e+00,1.054914627704e-02,1.054914627704e-02,1.054914627704e-02
6.725000000000e+00,1.049653228578e-02,1.049653228578e-02,1.049653228578e-02
6.730000000000e+00,1.044418070325e-02,1.044418070325e-02,1.044418070325e-02
6.735000000000e+00,1.039209022091e-02,1.039209022091e-02,1.039209022091e-02
6.740000000000e+00,1.034025953673e-02,1.034025953673e-02,1.034025953673e-02
6.745000000000e+00,1.028868735516e-02,1.028868735516e-02,1.028868735516e-02
6.750000000000e+00,1.023737238711e-02,1.023737238711e-02,1.023737238711e-02
6.755000000000e+00,1.018631334992e-02,1.018631334992e-02,1.018631334992e-02
6.760000000000e+00,1.013550896729e-02,1.013550896729e-02,1.013550896729e-02
6.765000000000e+00,1.008495796930e-02,1.008495796930e-02,1.008495796930e-02
6.770000000000e+00,1.003465909236e-02,1.003465909236e-02,1.003465909236e-02
6.775000000000e+00,1.000950415510e-02,1.000950415510e-02,1.000950415510e-02
6.780000000000e+00,9.983260626161e-03,9.983260626161e-03,9.983260626162e-03
6.785000000000e+00,9.955993144945e-03,9.955993144945e-03,9.955993144946e-03
6.790000000000e+00,9.927763140766e-03,9.927763140766e-03,9.927763140766e-03
6.795000000000e+00,9.898628989685e-03,9.898628989685e-03,9.898628989685e-03
6.800000000000e+00,9.868646163703e-03,9.868646163703e-03,9.868646163703e-03
6.805000000000e+00,9.837867372684e-03,9.837867372684e-03,9.837867372684e-03
6.810000000000e+00,9.806342699343e-03,9.806342699343e-03,9.806342699343e-03
6.815000000000e+00,9.774119727657e-03,9.774119727657e-03,9.774119727657e-03
6.820000000000e+00,9.741243665012e-03,9.741243665012e-03,9.741243665012e-03
6.825000000000e+00,9.707757458388e-03,9.707757458388e-03,9.707757458388e-03
6.830000000000e+00,9.673701904876e-03,9.673701904876e-03,9.673701904876e-03
6.835000000000e+00,9.639115756811e-03,9.639115756811e-03,9.639115756811e-03
6.840000000000e+00,9.604035821761e-03,9.604035821761e-03,9.604035821761e-03
6.845000000000e+00,9.568497057658e-03,9.568497057658e-03,9.568497057658e-03
6.850000000000e+00,9.532532663272e-03,9.532532663272e-03,9.532532663272e-03
6.855000000000e+00,9.496174164275e-03,9.496174164275e-03,9.496174164275e-03
6.860000000000e+00,9.459451495115e-03,9.459451495115e-03,9.459451495114e-03
6.865000000000e+00,9.422393076881e-03,9.422393076881e-03,9.422393076881e-03
6.870000000000e+00,9.385025891384e-03,9.385025891384e-03,9.385025891384e-03
6.875000000000e+00,9.347375551612e-03,9.347375551612e-03,9.347375551612e-03
6.880000000000e+00,9.309466368752e-03,9.309466368752e-03,9.309466368752e-03
6.885000000000e+00,9.271321415946e-03,9.271321415946e-03,9.271321415946e-03
6.890000000000e+00,9.232962588927e-03,9.232962588927e-03,9.232962588927e-03
6.895000000000e+00,9.194410663708e-03,9.194410663708e-03,9.194410663708e-03
6.900000000000e+00,9.155685351444e-03,9.155685351444e-03,9.155685351444e-03
6.905000000000e+00,9.116805350627e-03,9.116805350627e-03,9.116805350627e-03
6.910000000000e+00,9.077788396730e-03,9.077788396730e-03,9.077788396730e-03
6.915000000000e+00,9.038651309426e-03,9.038651309426e-03,9.038651309426e-03
6.920000000000e+00,8.999410037509e-03,8.999410037509e-03,8.999410037509e-03
6.925000000000e+00,8.960079701616e-03,8.960079701616e-03,8.960079701616e-03
6.930000000000e+00,8.920674634873e-03,8.920674634873e-03,8.920674634873e-03
6.935000000000e+00,8.881208421545e-03,8.881208421545e-03,8.881208421545e-03
6.940000000000e+00,8.841693933813e-03,8.841693933813e-03,8.841693933813e-03
6.945000000000e+00,8.802143366747e-03,8.802143366747e-03,8.802143366747e-03
6.950000000000e+00,8.762568271576e-03,8.762568271576e-03,8.762568271576e-03
6.955000000000e+00,8.722979587331e-03,8.722979587331e-03,8.722979587331e-03
6.960000000000e+00,8.683387670951e-03,8.683387670951e-03,8.683387670951e-03
6.965000000000e+00,8.643802325909e-03,8.643802325909e-03,8.643802325909e-03
6.970000000000e+00,8.604232829450e-03,8.604232829450e-03,8.604232829450e-03
6.975000000000e+00,8.564687958491e-03,8.564687958491e-03,8.564687958491e-03
6.980000000000e+00,8.525176014265e-03,8.525176014265e-03,8.525176014264e-03
6.985000000000e+00,8.485704845756e-03,8.485704845756e-03,8.485704845756e-03
6.990000000000e+00,8.446281871994e-03,8.446281871994e-03,8.446281871994e-03
6.995000000000e+00,8.406914103256e-03,8.406914103256e-03,8.406914103255e-03
7.000000000000e+00,8.367608161236e-03,8.367608161236e-03,8.367608161236e-03
7.005000000000e+00,8.328370298232e-03,8.328370298232e-03,8.328370298232e-03
7.010000000000e+00,8.289206415391e-03,8.289206415391e-03,8.289206415390e-03
7.015000000000e+00,8.250122080064e-03,8.250122080064e-03,8.250122080064e-03
7.020000000000e+00,8.211122542318e-03,8.211122542318e-03,8.211122542318e-03
7.025000000000e+00,8.172212750638e-03,8.172212750638e-03,8.172212750638e-03
7.030000000000e+00,8.133397366858e-03,8.133397366858e-03,8.133397366858e-03
7.035000000000e+00,8.094680780375e-03,8.094680780375e-03,8.094680780375e-03
7.040000000000e+00,8.056067121651e-03,8.056067121651e-03,8.056067121651e-03
7.045000000000e+00,8.017560275075e-03,8.017560275075e-03,8.017560275075e-03
7.050000000000e+00,7.979163891179e-03,7.979163891179e-03,7.979163891179e-03
7.055000000000e+00,7.940881398270e-03,7.940881398270e-03,7.940881398270e-03
7.060000000000e+00,7.902716013485e-03,7.902716013485e-03,7.902716013485e-03
7.065000000000e+00,7.864670753310e-03,7.864670753310e-03,7.864670753310e-03
7.070000000000e+00,7.826748443587e-03,7.826748443587e-03,7.826748443587e-03
7.075000000000e+00,7.788951729024e-03,7.788951729024e-03,7.788951729024e-03
7.080000000000e+00,7.751283082248e-03,7.751283082248e-03,7.751283082248e-03
7.085000000000e+00,7.713744812413e-03,7.713744812413e-03,7.713744812413e-03
7.090000000000e+00,7.676339073385e-03,7.676339073385e-03,7.676339073385e-03
7.095000000000e+00,7.639067871528e-03,7.639067871528e-03,7.639067871528e-03
7.100000000000e+00,7.601933073113e-03,7.601933073113e-03,7.601933073113e-03
7.105000000000e+00,7.564936411354e-03,7.564936411354e-03,7.564936411354e-03
7.110000000000e+00,7.528079493116e-03,7.528079493116e-03,7.528079493116e-03
7.115000000000e+00,7.491363805279e-03,7.491363805279e-03,7.491363805279e-03
7.120000000000e+00,7.454790720797e-03,7.454790720797e-03,7.454790720797e-03
7.125000000000e+00,7.418361504468e-03,7.418361504468e-03,7.418361504468e-03
7.130000000000e+00,7.382077318406e-03,7.382077318406e-03,7.382077318405e-03
7.135000000000e+00,7.345939227257e-03,7.345939227257e-03,7.345939227256e-03
7.140000000000e+00,7.309948203157e-03,7.309948203157e-03,7.309948203157e-03
7.145000000000e+00,7.274105130445e-03,7.274105130445e-03,7.274105130445e-03
7.150000000000e+00,7.238410810145e-03,7.238410810145e-03,7.238410810145e-03
7.155000000000e+00,7.202865964234e-03,7.202865964234e-03,7.202865964234e-03
7.160000000000e+00,7.167471239691e-03,7.167471239691e-03,7.167471239691e-03
7.165000000000e+00,7.132227212356e-03,7.132227212356e-03,7.132227212356e-03
7.170000000000e+00,7.097134390599e-03,7.097134390599e-03,7.097134390599e-03
7.175000000000e+00,7.062193218802e-03,7.062193218802e-03,7.062193218802e-03
7.180000000000e+00,7.027404080681e-03,7.027404080681e-03,7.027404080681e-03
7.185000000000e+00,6.992767302432e-03,6.992767302432e-03,6.992767302432e-03
7.190000000000e+00,6.958283155739e-03,6.958283155739e-03,6.958283155739e-03
7.195000000000e+00,6.923951860616e-03,6.923951860616e-03,6.923951860616e-03
7.200000000000e+00,6.889773588125e-03,6.889773588125e-03,6.889773588125e-03
7.205000000000e+00,6.855748462951e-03,6.855748462951e-03,6.855748462951e-03
7.210000000000e+00,6.821876565855e-03,6.821876565855e-03,6.821876565855e-03
7.215000000000e+00,6.788157936002e-03,6.788157936002e-03,6.788157936002e-03
7.220000000000e+00,6.754592573182e-03,6.754592573182e-03,6.754592573182e-03
7.225000000000e+00,6.721180439916e-03,6.721180439916e-03,6.721180439916e-03
7.230000000000e+00,6.687921463454e-03,6.687921463454e-03,6.687921463454e-03
7.235000000000e+00,6.654815537689e-03,6.654815537689e-03,6.654815537689e-03
7.240000000000e+00,6.621862524962e-03,6.621862524962e-03,6.621862524962e-03
7.245000000000e+00,6.589062257785e-03,6.589062257785e-03,6.589062257785e-03
7.250000000000e+00,6.556414540480e-03,6.556414540480e-03,6.556414540480e-03
7.255000000000e+00,6.523919150732e-03,6.523919150732e-03,6.523919150732e-03
7.260000000000e+00,6.491575841072e-03,6.491575841072e-03,6.491575841072e-03
7.265000000000e+00,6.459384340280e-03,6.459384340280e-03,6.459384340280e-03
7.270000000000e+00,6.427344354727e-03,6.427344354727e-03,6.427344354727e-03
7.275000000000e+00,6.395455569638e-03,6.395455569638e-03,6.395455569638e-03
7.280000000000e+00,6.363717650307e-03,6.363717650307e-03,6.363717650307e-03
7.285000000000e+00,6.332130243242e-03,6.332130243242e-03,6.332130243242e-03
7.290000000000e+00,6.300692977256e-03,6.300692977256e-03,6.300692977256e-03
7.295000000000e+00,6.269405464508e-03,6.269405464508e-03,6.269405464508e-03
7.300000000000e+00,6.238267301482e-03,6.238267301482e-03,6.238267301482e-03
7.305000000000e+00,6.207278069929e-03,6.207278069929e-03,6.207278069929e-03
7.310000000000e+00,6.176437337756e-03,6.176437337756e-03,6.176437337756e-03
7.315000000000e+00,6.145744659872e-03,6.145744659872e-03,6.145744659872e-03
7.320000000000e+00,6.115199578992e-03,6.115199578992e-03,6.115199578992e-03
7.325000000000e+00,6.084801626399e-03,6.084801626399e-03,6.084801626399e-03
7.330000000000e+00,6.054550322672e-03,6.054550322672e-03,6.054550322672e-03
7.335000000000e+00,6.024445178375e-03,6.024445178375e-03,6.024445178375e-03
7.340000000000e+00,5.994485694711e-03,5.994485694711e-03,5.994485694711e-03
7.345000000000e+00,5.964671364145e-03,5.964671364145e-03,5.964671364145e-03
7.350000000000e+00,5.935001670996e-03,5.935001670996e-03,5.935001670996e-03
7.355000000000e+00,5.905476091996e-03,5.905476091996e-03,5.905476091996e-03
7.360000000000e+00,5.876094096825e-03,5.876094096825e-03,5.876094096825e-03
7.365000000000e+00,5.846855148617e-03,5.846855148617e-03,5.846855148617e-03
7.370000000000e+00,5.817758704443e-03,5.817758704443e-03,5.817758704443e-03
7.375000000000e+00,5.788804215762e-03,5.788804215762e-03,5.788804215762e-03
7.380000000000e+00,5.759991128861e-03,5.759991128861e-03,5.759991128861e-03
7.385000000000e+00,5.731318885262e-03,5.731318885262e-03,5.731318885262e-03
7.390000000000e+00,5.702786922115e-03,5.702786922115e-03,5.702786922115e-03
7.395000000000e+00,5.674394672570e-03,5.674394672570e-03,5.674394672570e-03
7.400000000000e+00,5.646141566124e-03,5.646141566124e-03,5.646141566124e-03
7.405000000000e+00,5.618027028963e-03,5.618027028963e-03,5.618027028963e-03
7.410000000000e+00,5.590050484270e-03,5.590050484270e-03,5.590050484270e-03
7.415000000000e+00,5.562211352533e-03,5.562211352533e-03,5.562211352533e-03
7.420000000000e+00,5.534509051827e-03,5.534509051827e-03,5.534509051827e-03
7.425000000000e+00,5.506942998086e-03,5.506942998086e-03,5.506942998086e-03
7.430000000000e+00,5.479512605357e-03,5.479512605357e-03,5.479512605357e-03
7.435000000000e+00,5.452217286047e-03,5.452217286047e-03,5.452217286047e-03
7.440000000000e+00,5.425056451153e-03,5.425056451153e-03,5.425056451153e-03
7.445000000000e+00,5.398029510476e-03,5.398029510476e-03,5.398029510476e-03
7.450000000000e+00,5.371135872837e-03,5.371135872837e-03,5.371135872837e-03
7.455000000000e+00,5.344374946266e-03,5.344374946266e-03,5.344374946266e-03
7.460000000000e+00,5.317746138192e-03,5.317746138192e-03,5.317746138192e-03
7.465000000000e+00,5.291248855617e-03,5.291248855617e-03,5.291248855617e-03
7.470000000000e+00,5.264882505286e-03,5.264882505286e-03,5.264882505286e-03
7.475000000000e+00,5.238646493843e-03,5.238646493843e-03,5.238646493843e-03
7.480000000000e+00,5.212540227980e-03,5.212540227980e-03,5.212540227980e-03
7.485000000000e+00,5.186563114581e-03,5.186563114581e-03,5.186563114581e-03
7.490000000000e+00,5.160714560855e-03,5.160714560855e-03,5.160714560855e-03
7.495000000000e+00,5.134993974463e-03,5.134993974463e-03,5.134993974463e-03
7.500000000000e+00,5.109400763636e-03,5.109400763636e-03,5.109400763636e-03
7.505000000000e+00,5.083934337291e-03,5.083934337291e-03,5.083934337291e-03
7.510000000000e+00,5.058594105138e-03,5.058594105138e-03,5.058594105138e-03
7.515000000000e+00,5.033379477780e-03,5.033379477780e-03,5.033379477780e-03
7.520000000000e+00,5.008289866807e-03,5.008289866807e-03,5.008289866807e-03
7.525000000000e+00,4.983324684891e-03,4.983324684891e-03,4.983324684891e-03
7.530000000000e+00,4.958483345865e-03,4.958483345865e-03,4.958483345865e-03
7.535000000000e+00,4.933765264809e-03,4.933765264809e-03,4.933765264809e-03
7.540000000000e+00,4.909169858123e-03,4.909169858123e-03,4.909169858123e-03
7.545000000000e+00,4.884696543596e-03,4.884696543596e-03,4.884696543596e-03
7.550000000000e+00,4.860344740479e-03,4.860344740479e-03,4.860344740479e-03
7.555000000000e+00,4.836113869543e-03,4.836113869543e-03,4.836113869543e-03
7.560000000000e+00,4.812003353140e-03,4.812003353140e-03,4.812003353140e-03
7.565000000000e+00,4.788012615260e-03,4.788012615260e-03,4.788012615260e-03
7.570000000000e+00,4.764141081582e-03,4.764141081582e-03,4.764141081582e-03
7.575000000000e+00,4.740388179525e-03,4.740388179525e-03,4.740388179525e-03
7.580000000000e+00,4.716753338291e-03,4.716753338291e-03,4.716753338292e-03
7.585000000000e+00,4.693235988914e-03,4.693235988914e-03,4.693235988914e-03
7.590000000000e+00,4.669835564294e-03,4.669835564294e-03,4.669835564294e-03
7.595000000000e+00,4.646551499238e-03,4.646551499238e-03,4.646551499238e-03
7.600000000000e+00,4.623383230498e-03,4.623383230498e-03,4.623383230498e-03
7.605000000000e+00,4.600330196798e-03,4.600330196798e-03,4.600330196798e-03
7.610000000000e+00,4.577391838871e-03,4.577391838871e-03,4.577391838871e-03
7.615000000000e+00,4.554567599484e-03,4.554567599484e-03,4.554567599484e-03
7.620000000000e+00,4.531856923465e-03,4.531856923465e-03,4.531856923465e-03
7.625000000000e+00,4.509259257728e-03,4.509259257728e-03,4.509259257728e-03
7.630000000000e+00,4.486774051299e-03,4.486774051299e-03,4.486774051299e-03
7.635000000000e+00,4.464400755331e-03,4.464400755331e-03,4.464400755331e-03
7.640000000000e+00,4.442138823127e-03,4.442138823127e-03,4.442138823127e-03
7.645000000000e+00,4.419987710161e-03,4.419987710161e-03,4.419987710161e-03
7.650000000000e+00,4.397946874087e-03,4.397946874087e-03,4.397946874087e-03
7.655000000000e+00,4.376015774762e-03,4.376015774762e-03,4.376015774762e-03
7.660000000000e+00,4.354193874253e-03,4.354193874253e-03,4.354193874253e-03
7.665000000000e+00,4.332480636854e-03,4.332480636854e-03,4.332480636854e-03
7.670000000000e+00,4.310875529094e-03,4.310875529094e-03,4.310875529094e-03
7.675000000000e+00,4.289378019752e-03,4.289378019752e-03,4.289378019752e-03
7.680000000000e+00,4.267987579859e-03,4.267987579859e-03,4.267987579859e-03
7.685000000000e+00,4.246703682711e-03,4.246703682711e-03,4.246703682711e-03
7.690000000000e+00,4.225525803875e-03,4.225525803875e-03,4.225525803875e-03
7.695000000000e+00,4.204453421193e-03,4.204453421193e-03,4.204453421193e-03
7.700000000000e+00,4.183486014792e-03,4.183486014792e-03,4.183486014792e-03
7.705000000000e+00,4.162623067082e-03,4.162623067082e-03,4.162623067082e-03
7.710000000000e+00,4.141864062763e-03,4.141864062763e-03,4.141864062763e-03
7.715000000000e+00,4.121208488830e-03,4.121208488830e-03,4.121208488830e-03
7.720000000000e+00,4.100655834571e-03,4.100655834571e-03,4.100655834571e-03
7.725000000000e+00,4.080205591569e-03,4.080205591569e-03,4.080205591569e-03
7.730000000000e+00,4.059857253706e-03,4.059857253706e-03,4.059857253706e-03
7.735000000000e+00,4.039610317158e-03,4.039610317158e-03,4.039610317158e-03
7.740000000000e+00,4.019464280402e-03,4.019464280402e-03,4.019464280402e-03
7.745000000000e+00,3.999418644208e-03,3.999418644208e-03,3.999418644208e-03
7.750000000000e+00,3.979472911640e-03,3.979472911640e-03,3.979472911640e-03
7.755000000000e+00,3.959626588055e-03,3.959626588055e-03,3.959626588055e-03
7.760000000000e+00,3.939879181100e-03,3.939879181100e-03,3.939879181101e-03
7.765000000000e+00,3.920230200712e-03,3.920230200712e-03,3.920230200711e-03
7.770000000000e+00,3.900679159106e-03,3.900679159106e-03,3.900679159106e-03
7.775000000000e+00,3.881225570784e-03,3.881225570784e-03,3.881225570784e-03
7.780000000000e+00,3.861868952521e-03,3.861868952521e-03,3.861868952521e-03
7.785000000000e+00,3.842608823364e-03,3.842608823364e-03,3.842608823364e-03
7.790000000000e+00,3.823444704629e-03,3.823444704629e-03,3.823444704629e-03
7.795000000000e+00,3.804376119895e-03,3.804376119895e-03,3.804376119895e-03
7.800000000000e+00,3.785402594997e-03,3.785402594997e-03,3.785402594997e-03
7.805000000000e+00,3.766523658023e-03,3.766523658023e-03,3.766523658023e-03
7.810000000000e+00,3.747738839308e-03,3.747738839308e-03,3.747738839308e-03
7.815000000000e+00,3.729047671427e-03,3.729047671427e-03,3.729047671427e-03
7.820000000000e+00,3.710449689187e-03,3.710449689187e-03,3.710449689187e-03
7.825000000000e+00,3.691944429627e-03,3.691944429627e-03,3.691944429627e-03
7.830000000000e+00,3.673531432002e-03,3.673531432002e-03,3.673531432002e-03
7.835000000000e+00,3.655210237786e-03,3.655210237786e-03,3.655210237786e-03
7.840000000000e+00,3.636980390658e-03,3.636980390658e-03,3.636980390658e-03
7.845000000000e+00,3.618841436498e-03,3.618841436498e-03,3.618841436498e-03
7.850000000000e+00,3.600792923379e-03,3.600792923379e-03,3.600792923379e-03
7.855000000000e+00,3.582834401558e-03,3.582834401558e-03,3.582834401558e-03
7.860000000000e+00,3.564965423473e-03,3.564965423473e-03,3.564965423473e-03
7.865000000000e+00,3.547185543729e-03,3.547185543729e-03,3.547185543729e-03
7.870000000000e+00,3.529494319096e-03,3.529494319096e-03,3.529494319096e-03
7.875000000000e+00,3.511891308498e-03,3.511891308498e-03,3.511891308498e-03
7.880000000000e+00,3.494376073005e-03,3.494376073005e-03,3.494376073005e-03
7.885000000000e+00,3.476948175825e-03,3.476948175825e-03,3.476948175825e-03
7.890000000000e+00,3.459607182298e-03,3.459607182298e-03,3.459607182298e-03
7.895000000000e+00,3.442352659885e-03,3.442352659885e-03,3.442352659885e-03
7.900000000000e+00,3.425184178160e-03,3.425184178160e-03,3.425184178160e-03
7.905000000000e+00,3.408101308804e-03,3.408101308804e-03,3.408101308804e-03
7.910000000000e+00,3.391103625592e-03,3.391103625592e-03,3.391103625592e-03
7.915000000000e+00,3.374190704390e-03,3.374190704390e-03,3.374190704390e-03
7.920000000000e+00,3.357362123143e-03,3.357362123143e-03,3.357362123143e-03
7.925000000000e+00,3.340617461866e-03,3.340617461866e-03,3.340617461866e-03
7.930000000000e+00,3.323956302637e-03,3.323956302637e-03,3.323956302637e-03
7.935000000000e+00,3.307378229588e-03,3.307378229588e-03,3.307378229588e-03
7.940000000000e+00,3.290882828894e-03,3.290882828894e-03,3.290882828894e-03
7.945000000000e+00,3.274469688770e-03,3.274469688770e-03,3.274469688770e-03
7.950000000000e+00,3.258138399454e-03,3.258138399454e-03,3.258138399454e-03
7.955000000000e+00,3.241888553206e-03,3.241888553206e-03,3.241888553206e-03
7.960000000000e+00,3.225719744293e-03,3.225719744293e-03,3.225719744293e-03
7.965000000000e+00,3.209631568984e-03,3.209631568984e-03,3.209631568984e-03
7.970000000000e+00,3.193623625541e-03,3.193623625541e-03,3.193623625540e-03
7.975000000000e+00,3.177695514206e-03,3.177695514206e-03,3.177695514206e-03
7.980000000000e+00,3.161846837199e-03,3.161846837199e-03,3.161846837199e-03
7.985000000000e+00,3.146077198703e-03,3.146077198703e-03,3.146077198703e-03
7.990000000000e+00,3.130386204857e-03,3.130386204857e-03,3.130386204857e-03
7.995000000000e+00,3.114773463749e-03,3.114773463749e-03,3.114773463749e-03
8.000000000000e+00,3.099238585405e-03,3.099238585405e-03,3.099238585405e-03
8.005000000000e+00,3.083781181781e-03,3.083781181781e-03,3.083781181781e-03
8.010000000000e+00,3.068400866752e-03,3.068400866752e-03,3.068400866752e-03
8.015000000000e+00,3.053097256109e-03,3.053097256109e-03,3.053097256109e-03
8.020000000000e+00,3.037869967542e-03,3.037869967542e-03,3.037869967542e-03
8.025000000000e+00,3.022718620637e-03,3.022718620637e-03,3.022718620637e-03
8.030000000000e+00,3.007642836865e-03,3.007642836865e-03,3.007642836865e-03
8.035000000000e+00,2.992642239575e-03,2.992642239575e-03,2.992642239576e-03
8.040000000000e+00,2.977716453983e-03,2.977716453983e-03,2.977716453983e-03
8.045000000000e+00,2.962865107163e-03,2.962865107163e-03,2.962865107163e-03
8.050000000000e+00,2.948087828039e-03,2.948087828039e-03,2.948087828039e-03
8.055000000000e+00,2.933384247379e-03,2.933384247379e-03,2.933384247379e-03
8.060000000000e+00,2.918753997782e-03,2.918753997782e-03,2.918753997782e-03
8.065000000000e+00,2.904196713671e-03,2.904196713671e-03,2.904196713671e-03
8.070000000000e+00,2.889712031285e-03,2.889712031285e-03,2.889712031285e-03
8.075000000000e+00,2.875299588668e-03,2.875299588668e-03,2.875299588668e-03
8.080000000000e+00,2.860959025665e-03,2.860959025665e-03,2.860959025665e-03
8.085000000000e+00,2.846689983908e-03,2.846689983908e-03,2.846689983908e-03
8.090000000000e+00,2.832492106810e-03,2.832492106810e-03,2.832492106810e-03
8.095000000000e+00,2.818365039558e-03,2.818365039558e-03,2.818365039558e-03
8.100000000000e+00,2.804308429101e-03,2.804308429101e-03,2.804308429101e-03
8.105000000000e+00,2.790321924144e-03,2.790321924144e-03,2.790321924144e-03
8.110000000000e+00,2.776405175139e-03,2.776405175139e-03,2.776405175139e-03
8.115000000000e+00,2.762557834275e-03,2.762557834275e-03,2.762557834275e-03
8.120000000000e+00,2.748779555473e-03,2.748779555473e-03,2.748779555473e-03
8.125000000000e+00,2.735069994372e-03,2.735069994372e-03,2.735069994372e-03
8.130000000000e+00,2.721428808329e-03,2.721428808329e-03,2.721428808329e-03
8.135000000000e+00,2.707855656402e-03,2.707855656402e-03,2.707855656402e-03
8.140000000000e+00,2.694350199346e-03,2.694350199346e-03,2.694350199346e-03
8.145000000000e+00,2.680912099606e-03,2.680912099606e-03,2.680912099606e-03
8.150000000000e+00,2.667541021305e-03,2.667541021305e-03,2.667541021305e-03
8.155000000000e+00,2.654236630239e-03,2.654236630239e-03,2.654236630239e-03
8.160000000000e+00,2.640998593867e-03,2.640998593867e-03,2.640998593867e-03
8.165000000000e+00,2.627826581305e-03,2.627826581305e-03,2.627826581305e-03
8.170000000000e+00,2.614720263313e-03,2.614720263313e-03,2.614720263313e-03
8.175000000000e+00,2.601679312294e-03,2.601679312294e-03,2.601679312294e-03
8.180000000000e+00,2.588703402280e-03,2.588703402280e-03,2.588703402280e-03
8.185000000000e+00,2.575792208926e-03,2.575792208926e-03,2.575792208926e-03
8.190000000000e+00,2.562945409505e-03,2.562945409505e-03,2.562945409505e-03
8.195000000000e+00,2.550162682894e-03,2.550162682894e-03,2.550162682894e-03
8.200000000000e+00,2.537443709572e-03,2.537443709572e-03,2.537443709572e-03
8.205000000000e+00,2.524788171608e-03,2.524788171608e-03,2.524788171608e-03
8.210000000000e+00,2.512195752654e-03,2.512195752654e-03,2.512195752654e-03
8.215000000000e+00,2.499666137941e-03,2.499666137941e-03,2.499666137941e-03
8.220000000000e+00,2.487199014265e-03,2.487199014265e-03,2.487199014265e-03
8.225000000000e+00,2.474794069984e-03,2.474794069984e-03,2.474794069984e-03
8.230000000000e+00,2.462450995009e-03,2.462450995009e-03,2.462450995009e-03
8.235000000000e+00,2.450169480794e-03,2.450169480794e-03,2.450169480794e-03
8.240000000000e+00,2.437949220333e-03,2.437949220333e-03,2.437949220333e-03
8.245000000000e+00,2.425789908149e-03,2.425789908149e-03,2.425789908149e-03
8.250000000000e+00,2.413691240285e-03,2.413691240285e-03,2.413691240285e-03
8.255000000000e+00,2.401652914303e-03,2.401652914303e-03,2.401652914303e-03
8.260000000000e+00,2.389674629268e-03,2.389674629268e-03,2.389674629268e-03
8.265000000000e+00,2.377756085748e-03,2.377756085748e-03,2.377756085748e-03
8.270000000000e+00,2.365896985801e-03,2.365896985801e-03,2.365896985801e-03
8.275000000000e+00,2.357376506083e-03,2.357376506083e-03,2.357376506083e-03
8.280000000000e+00,2.348738580274e-03,2.348738580274e-03,2.348738580274e-03
